CRASH DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
11/02/2020,20:02,BROOKLYN,11230,40.6094,-73.967674,"(40.6094, -73.967674)",AVENUE P                        ,OCEAN PARKWAY,,1,0,1,0,0,0,0,0,Unspecified,,,,,4363713,Sedan,,,,
11/02/2020,4:51,STATEN ISLAND,10306,40.582195,-74.1103,"(40.582195, -74.1103)",RICHMOND ROAD                   ,MIDLAND AVENUE,,0,0,0,0,0,0,0,0,Fell Asleep,,,,,4363414,Sedan,,,,
11/02/2020,17:18,QUEENS,11365,40.733055,-73.80398,"(40.733055, -73.80398)",165 STREET                      ,69 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4363692,Sedan,Sedan,,,
11/02/2020,6:40,QUEENS,11421,40.690575,-73.84742,"(40.690575, -73.84742)",,,96-18     91 AVENUE                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4364258,Sedan,,,,
11/02/2020,6:50,QUEENS,11413,40.676117,-73.74046,"(40.676117, -73.74046)",MERRICK BOULEVARD               ,230 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4363447,Sedan,School Bus,,,
11/02/2020,19:20,BROOKLYN,11211,40.709366,-73.95395,"(40.709366, -73.95395)",,,330       SOUTH 3 STREET                ,0,0,0,0,0,0,0,0,Other Vehicular,,,,,4363721,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/02/2020,8:40,BROOKLYN,11217,40.681557,-73.980225,"(40.681557, -73.980225)",,,87        4 AVENUE                      ,0,0,0,0,0,0,0,0,Passing Too Closely,Passing Too Closely,,,,4363768,Sedan,Dump,,,
11/02/2020,11:30,BROOKLYN,11230,40.610382,-73.96538,"(40.610382, -73.96538)",,,1582      EAST 8 STREET                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4363840,PK,Sedan,,,
11/02/2020,18:05,QUEENS,11412,40.69992,-73.76517,"(40.69992, -73.76517)",KEESEVILLE AVENUE               ,HANNIBAL STREET,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,4363646,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/02/2020,18:05,QUEENS,11377,40.756985,-73.90737,"(40.756985, -73.90737)",31 AVENUE                       ,54 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4363748,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/02/2020,8:08,BROOKLYN,11207,40.666298,-73.88287,"(40.666298, -73.88287)",,,748       NEW LOTS AVENUE               ,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,4363425,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/02/2020,5:29,QUEENS,11377,40.748993,-73.89687,"(40.748993, -73.89687)",BROADWAY                        ,69 STREET,,1,0,0,0,0,0,1,0,Other Vehicular,,,,,4363399,Sedan,,,,
11/02/2020,15:23,BROOKLYN,11236,40.648106,-73.91852,"(40.648106, -73.91852)",AVENUE B                        ,EAST 87 STREET,,5,0,1,0,0,0,4,0,Unspecified,Unspecified,,,,4364444,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/02/2020,19:50,BROOKLYN,11211,40.71218,-73.93973,"(40.71218, -73.93973)",,,850       GRAND STREET                  ,0,0,0,0,0,0,0,0,View Obstructed/Limited,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,4363718,Bus,Bike,,,
11/02/2020,13:24,BROOKLYN,11203,40.66254,-73.93514,"(40.66254, -73.93514)",,,841       EAST NEW YORK AVENUE          ,1,0,0,0,0,0,1,0,View Obstructed/Limited,Unspecified,,,,4363814,Sedan,Sedan,,,
11/02/2020,14:25,BROOKLYN,11203,40.650517,-73.92359,"(40.650517, -73.92359)",KINGS HIGHWAY                   ,SNYDER AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4363792,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/02/2020,18:12,BRONX,10452,40.833916,-73.92702,"(40.833916, -73.92702)",WOODYCREST AVENUE               ,WEST 165 STREET,,1,0,0,0,0,0,1,0,Unsafe Speed,Failure to Yield Right-of-Way,Unspecified,,,4363933,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
11/02/2020,17:50,BROOKLYN,11215,40.662468,-73.99226,"(40.662468, -73.99226)",5 AVENUE                        ,19 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4364013,Sedan,Bike,,,
11/02/2020,8:15,MANHATTAN,10036,40.759624,-73.99548,"(40.759624, -73.99548)",WEST 42 STREET                  ,10 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4363680,Tow Truck / Wrecker,Tractor Truck Diesel,,,
11/02/2020,15:40,QUEENS,11436,40.680477,-73.7921,"(40.680477, -73.7921)",SUTPHIN BOULEVARD               ,FOCH BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,,,,,4363663,Sedan,,,,
11/02/2020,12:30,BROOKLYN,11210,40.629505,-73.94416,"(40.629505, -73.94416)",AVENUE I                        ,FLATBUSH AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4363881,Sedan,Sedan,,,
11/02/2020,12:40,BROOKLYN,11230,40.617405,-73.96346,"(40.617405, -73.96346)",,,1122      CHESTNUT AVENUE               ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4363818,Sedan,,,,
11/02/2020,22:00,BROOKLYN,11236,40.6358,-73.903595,"(40.6358, -73.903595)",AVENUE K                        ,EAST 88 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4364249,Sedan,,,,
11/02/2020,11:11,BROOKLYN,11215,40.67216,-73.98721,"(40.67216, -73.98721)",6 STREET                        ,4 AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,4363769,Sedan,Box Truck,,,
11/02/2020,6:00,QUEENS,11434,40.667522,-73.78063,"(40.667522, -73.78063)",NORTH CONDUIT AVENUE            ,ROCKAWAY BOULEVARD,,1,0,1,0,0,0,0,0,Unspecified,,,,,4363667,Sedan,,,,
11/02/2020,7:42,BROOKLYN,11233,40.6805,-73.915634,"(40.6805, -73.915634)",,,239A      SUMPTER STREET                ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4364081,Sedan,,,,
11/02/2020,14:25,MANHATTAN,10128,40.77855,-73.951256,"(40.77855, -73.951256)",2 AVENUE                        ,EAST 87 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4364093,Sedan,,,,
11/02/2020,10:32,BROOKLYN,11221,40.696075,-73.92028,"(40.696075, -73.92028)",,,138       BLEECKER STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,4363610,Station Wagon/Sport Utility Vehicle,,,,
11/02/2020,7:15,BROOKLYN,11224,40.57353,-73.98746,"(40.57353, -73.98746)",,,3050      WEST 21 STREET                ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4364049,Station Wagon/Sport Utility Vehicle,,,,
11/02/2020,8:48,BRONX,10467,40.877842,-73.871796,"(40.877842, -73.871796)",WEBSTER AVENUE                  ,PARKSIDE PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4363489,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/02/2020,15:52,BRONX,10468,40.860577,-73.90255,"(40.860577, -73.90255)",JEROME AVENUE                   ,WEST 184 STREET,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,4363944,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/02/2020,16:14,BROOKLYN,11203,40.643486,-73.94474,"(40.643486, -73.94474)",,,3404      CLARENDON ROAD                ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4363929,Sedan,E-Bike,,,
11/02/2020,6:42,BRONX,10469,40.861267,-73.838066,"(40.861267, -73.838066)",,,2415      TIEMANN AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,,,,,4363730,Sedan,,,,
11/02/2020,18:35,QUEENS,11373,40.74094,-73.86757,"(40.74094, -73.86757)",51 AVENUE                       ,JUNCTION BOULEVARD,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4363742,Station Wagon/Sport Utility Vehicle,Bike,,,
11/02/2020,13:00,BRONX,10454,40.804256,-73.9193,"(40.804256, -73.9193)",EAST 134 STREET                 ,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,4363700,Sedan,Van,,,
11/02/2020,18:34,BROOKLYN,11224,40.57362,-73.99613,"(40.57362, -73.99613)",,,2930      WEST 30 STREET                ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4364050,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/02/2020,0:45,BRONX,10472,40.83297,-73.87339,"(40.83297, -73.87339)",,,1338      METCALF AVENUE                ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4363446,Sedan,Sedan,,,
11/02/2020,11:23,BRONX,10467,40.882153,-73.878136,"(40.882153, -73.878136)",EAST 211 STREET                 ,BAINBRIDGE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4363596,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/02/2020,13:45,QUEENS,11432,40.705147,-73.7957,"(40.705147, -73.7957)",164 STREET                      ,JAMAICA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4363562,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/02/2020,12:50,QUEENS,11377,40.74731,-73.896515,"(40.74731, -73.896515)",,,37-57     69 STREET                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4363873,Sedan,Sedan,,,
11/02/2020,0:00,QUEENS,11435,40.687508,-73.80666,"(40.687508, -73.80666)",139 STREET                      ,109 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4363886,Sedan,,,,
11/02/2020,8:43,BROOKLYN,11207,40.67816,-73.897484,"(40.67816, -73.897484)",JAMAICA AVENUE                  ,PENNSYLVANIA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4363508,Sedan,,,,
11/02/2020,11:30,QUEENS,11375,40.73228,-73.85183,"(40.73228, -73.85183)",YELLOWSTONE BOULEVARD           ,64 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4363539,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/02/2020,18:00,QUEENS,11429,40.706665,-73.739296,"(40.706665, -73.739296)",111 AVENUE                      ,SPRINGFIELD BOULEVARD,,5,0,0,0,0,0,5,0,Unspecified,Unspecified,,,,4363674,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/02/2020,14:55,BRONX,10467,40.876312,-73.87965,"(40.876312, -73.87965)",,,3230      BAINBRIDGE AVENUE             ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4363597,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/02/2020,13:27,BROOKLYN,11201,40.69484,-73.98391,"(40.69484, -73.98391)",FLATBUSH AVENUE EXTENSION       ,JOHNSON STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4363541,Sedan,,,,
11/02/2020,18:20,BROOKLYN,11226,40.650673,-73.952156,"(40.650673, -73.952156)",,,2720      CHURCH AVENUE                 ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4364144,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/02/2020,13:09,QUEENS,11385,40.700123,-73.90622,"(40.700123, -73.90622)",MYRTLE AVENUE                   ,CYPRESS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4364478,Box Truck,Station Wagon/Sport Utility Vehicle,,,
11/02/2020,1:31,MANHATTAN,10029,40.79344,-73.94706,"(40.79344, -73.94706)",,,104       EAST 107 STREET               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4363862,Sedan,,,,
11/02/2020,19:15,BROOKLYN,11228,40.61972,-73.99882,"(40.61972, -73.99882)",70 STREET                       ,NEW UTRECHT AVENUE,,1,0,1,0,0,0,0,0,Traffic Control Disregarded,,,,,4363627,,,,,
11/02/2020,20:05,BROOKLYN,11208,40.682037,-73.87788,"(40.682037, -73.87788)",LOGAN STREET                    ,FULTON STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4363761,Sedan,Sedan,,,
11/02/2020,4:35,BROOKLYN,11221,40.691353,-73.92142,"(40.691353, -73.92142)",BUSHWICK AVENUE                 ,LINDEN STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4363655,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/02/2020,7:15,BRONX,10451,40.822056,-73.920395,"(40.822056, -73.920395)",PARK AVENUE                     ,MORRIS AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,4363493,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/02/2020,10:23,BRONX,10458,40.87294,-73.88534,"(40.87294, -73.88534)",EAST 202 STREET                 ,VALENTINE AVENUE,,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,4363839,Station Wagon/Sport Utility Vehicle,,,,
11/02/2020,9:15,BRONX,10472,40.824318,-73.87722,"(40.824318, -73.87722)",,,1002      BOYNTON AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,,,,,4364287,Station Wagon/Sport Utility Vehicle,,,,
11/02/2020,2:15,BROOKLYN,11207,40.663094,-73.8854,"(40.663094, -73.8854)",,,710       SCHENCK AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,,,,,4363500,Station Wagon/Sport Utility Vehicle,,,,
11/02/2020,22:58,BRONX,10466,40.887188,-73.85596,"(40.887188, -73.85596)",,,840       EAST 226 STREET               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4363879,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
11/02/2020,9:08,BROOKLYN,11201,40.686726,-73.99047,"(40.686726, -73.99047)",BERGEN STREET                   ,SMITH STREET,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4364229,Sedan,Sedan,,,
11/02/2020,14:07,BRONX,10467,40.879032,-73.87425,"(40.879032, -73.87425)",,,301       EAST GUN HILL ROAD            ,0,0,0,0,0,0,0,0,Unspecified,,,,,4363595,Sedan,,,,
11/02/2020,19:00,BROOKLYN,11226,40.649967,-73.958626,"(40.649967, -73.958626)",,,892       FLATBUSH AVENUE               ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4363816,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/02/2020,18:10,QUEENS,11369,40.76297,-73.87515,"(40.76297, -73.87515)",,,94-04     ASTORIA BOULEVARD             ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4364102,Bus,Sedan,,,
11/02/2020,16:33,QUEENS,11434,40.66786,-73.76656,"(40.66786, -73.76656)",FARMERS BOULEVARD               ,144 ROAD,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4363671,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/02/2020,8:05,BROOKLYN,11208,40.68578,-73.88132,"(40.68578, -73.88132)",HALE AVENUE                     ,JAMAICA AVENUE,,1,0,0,0,1,0,0,0,View Obstructed/Limited,Unspecified,,,,4363502,Station Wagon/Sport Utility Vehicle,Bike,,,
11/02/2020,10:50,QUEENS,11412,40.69483,-73.750854,"(40.69483, -73.750854)",LINDEN BOULEVARD                ,201 PLACE,,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,,,,4363653,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/02/2020,7:30,QUEENS,11426,40.735905,-73.72058,"(40.735905, -73.72058)",,,83-34     247 STREET                    ,0,0,0,0,0,0,0,0,Unspecified,,,,,4363448,Sedan,,,,
11/02/2020,15:22,BROOKLYN,11236,40.643517,-73.8965,"(40.643517, -73.8965)",EAST 100 STREET                 ,AVENUE J,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4363689,Sedan,Sedan,,,
11/02/2020,6:11,MANHATTAN,10007,40.71258,-74.00979,"(40.71258, -74.00979)",,,90        CHURCH STREET                 ,2,0,0,0,0,0,2,0,Backing Unsafely,Unspecified,Unspecified,,,4363821,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
11/02/2020,9:33,QUEENS,11354,40.768192,-73.82023,"(40.768192, -73.82023)",,,33-38     147 STREET                    ,0,0,0,0,0,0,0,0,Unspecified,,,,,4363531,Station Wagon/Sport Utility Vehicle,,,,
11/02/2020,7:30,BRONX,10454,40.806164,-73.909134,"(40.806164, -73.909134)",EAST 141 STREET                 ,BRUCKNER BOULEVARD,,1,0,0,0,0,0,1,0,Unspecified,,,,,4363496,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/02/2020,18:30,BRONX,10462,40.846226,-73.865486,"(40.846226, -73.865486)",,,1830      HUNT AVENUE                   ,0,0,0,0,0,0,0,0,Other Vehicular,,,,,4364402,Station Wagon/Sport Utility Vehicle,,,,
11/02/2020,9:00,BROOKLYN,11225,40.66235,-73.95082,"(40.66235, -73.95082)",NOSTRAND AVENUE                 ,LEFFERTS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4364016,Sedan,Bus,,,
11/02/2020,23:19,BROOKLYN,11219,40.641727,-73.99265,"(40.641727, -73.99265)",FORT HAMILTON PARKWAY           ,42 STREET,,1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,,,,4363842,Station Wagon/Sport Utility Vehicle,Bike,,,
11/02/2020,17:50,BRONX,10470,40.899494,-73.86877,"(40.899494, -73.86877)",,,270       EAST 238 STREET               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4363801,Bus,Sedan,,,
11/02/2020,0:00,QUEENS,11421,40.691196,-73.85579,"(40.691196, -73.85579)",88 STREET                       ,88 AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4364257,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/02/2020,0:51,QUEENS,11433,40.696323,-73.79109,"(40.696323, -73.79109)",,,108-04    BREWER BOULEVARD              ,0,0,0,0,0,0,0,0,Other Vehicular,,,,,4363285,Sedan,,,,
11/02/2020,11:25,QUEENS,11422,40.662655,-73.733,"(40.662655, -73.733)",FRANCIS LEWIS BOULEVARD         ,249 STREET,,1,0,1,0,0,0,0,0,,,,,,4363527,Sedan,,,,
11/02/2020,17:00,MANHATTAN,10005,40.70589,-74.00719,"(40.70589, -74.00719)",,,80        PINE STREET                   ,0,0,0,0,0,0,0,0,Unspecified,,,,,4363991,Motorcycle,,,,
11/02/2020,8:30,BROOKLYN,11249,40.721977,-73.959946,"(40.721977, -73.959946)",NORTH 10 STREET                 ,KENT AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4363480,Flat Bed,Van,,,
11/02/2020,13:55,BROOKLYN,11217,40.680733,-73.97451,"(40.680733, -73.97451)",6 AVENUE                        ,BERGEN STREET,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,4363770,Station Wagon/Sport Utility Vehicle,,,,
11/02/2020,13:15,MANHATTAN,10031,40.829082,-73.941086,"(40.829082, -73.941086)",SAINT NICHOLAS PLACE            ,WEST 153 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4364190,Sedan,,,,
11/02/2020,19:30,QUEENS,11373,40.733536,-73.87035,"(40.733536, -73.87035)",QUEENS BOULEVARD                ,WOODHAVEN BOULEVARD,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,4363743,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/02/2020,20:00,BROOKLYN,11215,40.669132,-73.97974,"(40.669132, -73.97974)",,,258       7 AVENUE                      ,0,0,0,0,0,0,0,0,Unspecified,,,,,4363771,Station Wagon/Sport Utility Vehicle,,,,
11/02/2020,12:00,MANHATTAN,10035,40.798344,-73.938835,"(40.798344, -73.938835)",,,223       EAST 117 STREET               ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4364278,Station Wagon/Sport Utility Vehicle,,,,
11/02/2020,13:05,MANHATTAN,10016,40.74931,-73.97879,"(40.74931, -73.97879)",,,111       EAST 38 STREET                ,1,0,0,0,1,0,0,0,Obstruction/Debris,,,,,4363538,Bike,,,,
11/02/2020,21:16,MANHATTAN,10019,40.76033,-73.98468,"(40.76033, -73.98468)",,,1600      BROADWAY                      ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4364064,Station Wagon/Sport Utility Vehicle,Bike,,,
11/02/2020,19:00,BRONX,10471,40.91076,-73.903046,"(40.91076, -73.903046)",,,6124      RIVERDALE AVENUE              ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4363634,Station Wagon/Sport Utility Vehicle,,,,
11/02/2020,12:30,MANHATTAN,10009,40.729725,-73.980865,"(40.729725, -73.980865)",AVENUE A                        ,EAST 13 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Following Too Closely,,,,4364476,Box Truck,E-Bike,,,
11/02/2020,12:50,BRONX,10454,40.808407,-73.908844,"(40.808407, -73.908844)",SAINT MARYS STREET              ,WALES AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4363696,Sedan,,,,
11/02/2020,11:00,BROOKLYN,11228,40.62356,-74.011215,"(40.62356, -74.011215)",74 STREET                       ,11 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4364435,Sedan,,,,
11/02/2020,18:03,BRONX,10457,40.84495,-73.90106,"(40.84495, -73.90106)",,,4095      PARK AVENUE                   ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4364178,pick up,,,,
11/02/2020,14:00,BROOKLYN,11231,40.67733,-74.01293,"(40.67733, -74.01293)",VAN BRUNT STREET                ,WOLCOTT STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4364447,Station Wagon/Sport Utility Vehicle,,,,
11/02/2020,14:55,BROOKLYN,11219,40.637737,-74.00264,"(40.637737, -74.00264)",,,913       53 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4363731,Sedan,,,,
11/02/2020,16:05,QUEENS,11412,40.70803,-73.75252,"(40.70803, -73.75252)",,,109-30    205 PLACE                     ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4363885,Station Wagon/Sport Utility Vehicle,Box Truck,,,
11/02/2020,11:34,BROOKLYN,11226,40.646793,-73.95813,"(40.646793, -73.95813)",,,1008      FLATBUSH AVENUE               ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4363803,Sedan,Van,,,
11/02/2020,1:01,BRONX,10457,40.84764,-73.901,"(40.84764, -73.901)",WEBSTER AVENUE                  ,EAST TREMONT AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4363366,Sedan,E-Scooter,,,
11/02/2020,17:01,BRONX,10454,40.80719,-73.92431,"(40.80719, -73.92431)",WILLIS AVENUE                   ,EAST 135 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4363703,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/02/2020,10:00,BRONX,10455,40.812263,-73.906494,"(40.812263, -73.906494)",,,531       TINTON AVENUE                 ,0,0,0,0,0,0,0,0,Obstruction/Debris,Unspecified,Unspecified,,,4363497,Box Truck,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,
11/02/2020,14:11,QUEENS,11419,40.69252,-73.81693,"(40.69252, -73.81693)",,,130-08    101 AVENUE                    ,1,0,0,0,0,0,1,0,Backing Unsafely,Unspecified,,,,4363582,FORK LIFT,Sedan,,,
11/02/2020,20:30,QUEENS,11422,40.666397,-73.73857,"(40.666397, -73.73857)",NORTH CONDUIT AVENUE            ,BROOKVILLE BOULEVARD,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,4363901,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/02/2020,6:20,BRONX,10469,40.877544,-73.84664,"(40.877544, -73.84664)",,,3440      EASTCHESTER ROAD              ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4363790,Station Wagon/Sport Utility Vehicle,,,,
11/02/2020,15:41,BROOKLYN,11234,40.631927,-73.92826,"(40.631927, -73.92826)",,,1653      UTICA AVENUE                  ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Turning Improperly,,,,4363892,Sedan,Sedan,,,
11/02/2020,14:30,BROOKLYN,11201,40.698246,-73.98055,"(40.698246, -73.98055)",NAVY STREET                     ,NASSAU STREET,,1,0,1,0,0,0,0,0,Traffic Control Disregarded,,,,,4363679,Sedan,,,,
11/02/2020,7:10,BRONX,10455,40.813175,-73.89845,"(40.813175, -73.89845)",BRUCKNER BOULEVARD              ,LEGGETT AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4363894,Box Truck,Sedan,,,
11/02/2020,9:10,BROOKLYN,11217,40.682415,-73.97065,"(40.682415, -73.97065)",ATLANTIC AVENUE                 ,CARLTON AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4363766,Sedan,Box Truck,,,
11/02/2020,0:20,BROOKLYN,11218,40.646202,-73.977936,"(40.646202, -73.977936)",,,239       EAST 3 STREET                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4363726,Station Wagon/Sport Utility Vehicle,Taxi,,,
11/02/2020,10:20,BROOKLYN,11226,40.653976,-73.952835,"(40.653976, -73.952835)",LENOX ROAD                      ,ROGERS AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4363476,Sedan,,,,
11/02/2020,14:45,BROOKLYN,11230,40.618214,-73.95815,"(40.618214, -73.95815)",AVENUE M                        ,EAST 17 STREET,,1,0,1,0,0,0,0,0,,,,,,4363817,,,,,
11/02/2020,2:37,BROOKLYN,11204,40.63333,-73.97914,"(40.63333, -73.97914)",,,4216      17 AVENUE                     ,0,0,0,0,0,0,0,0,Drugs (illegal),Unspecified,Unspecified,,,4363736,Sedan,Sedan,Sedan,,
